"cond" "item" "RT" "correct" "subj" "prime" "target"
"EE" "46" 747 TRUE 22 "E" "E"
"DD" "23" 659 TRUE 22 "D" "D"
"EE" "55" 628 TRUE 22 "E" "E"
"ED" "6" 452 TRUE 22 "E" "D"
"DD" "25" 578 TRUE 22 "D" "D"
"EE" "4" 388 TRUE 22 "E" "E"
"ED" "2" 533 TRUE 22 "E" "D"
"DD" "20" 489 TRUE 22 "D" "D"
"ED" "9" 444 TRUE 22 "E" "D"
"DD" "17" 418 TRUE 22 "D" "D"
"DE" "13" 517 TRUE 22 "D" "E"
"ED" "93" 633 TRUE 22 "E" "D"
"ED" "85" 594 TRUE 22 "E" "D"
"ED" "90" 588 TRUE 22 "E" "D"
"EE" "52" 778 TRUE 22 "E" "E"
"DD" "16" 388 TRUE 22 "D" "D"
"DD" "28" 643 TRUE 22 "D" "D"
"DE" "5" 437 TRUE 22 "D" "E"
"ED" "81" 602 TRUE 22 "E" "D"
"DD" "29" 572 TRUE 22 "D" "D"
"DE" "72" 715 TRUE 22 "D" "E"
"EE" "14" 540 TRUE 22 "E" "E"
"DE" "74" 523 TRUE 22 "D" "E"
"DD" "13" 509 TRUE 22 "D" "D"
"ED" "1" 499 TRUE 22 "E" "D"
"ED" "84" 551 TRUE 22 "E" "D"
"EE" "44" 538 TRUE 22 "E" "E"
"EE" "45" 763 TRUE 22 "E" "E"
"ED" "18" 437 TRUE 22 "E" "D"
"ED" "88" 553 TRUE 22 "E" "D"
"EE" "56" 498 TRUE 22 "E" "E"
"DE" "79" 580 TRUE 22 "D" "E"
"DE" "73" 563 TRUE 22 "D" "E"
"DE" "78" 641 TRUE 22 "D" "E"
"DE" "11" 534 TRUE 22 "D" "E"
"ED" "15" 541 TRUE 22 "E" "D"
"DD" "18" 435 TRUE 22 "D" "D"
"ED" "82" 602 TRUE 22 "E" "D"
"DD" "31" 691 TRUE 22 "D" "D"
"EE" "18" 770 TRUE 23 "E" "E"
"EE" "3" 515 TRUE 23 "E" "E"
"DE" "11" 765 TRUE 23 "D" "E"
"DE" "73" 516 TRUE 23 "D" "E"
"DE" "79" 699 TRUE 23 "D" "E"
"DE" "10" 622 TRUE 23 "D" "E"
"EE" "52" 777 TRUE 23 "E" "E"
"DE" "77" 1000 FALSE 23 "D" "E"
"EE" "41" 895 TRUE 23 "E" "E"
"EE" "4" 605 TRUE 23 "E" "E"
"DE" "65" 689 TRUE 23 "D" "E"
"EE" "54" 689 TRUE 23 "E" "E"
"DD" "3" 500 TRUE 23 "D" "D"
"ED" "6" 652 TRUE 23 "E" "D"
"EE" "55" 729 TRUE 23 "E" "E"
"ED" "93" 851 TRUE 23 "E" "D"
"EE" "42" 690 TRUE 23 "E" "E"
"DD" "36" 499 FALSE 23 "D" "D"
"DE" "9" 676 TRUE 23 "D" "E"
"DE" "14" 883 TRUE 23 "D" "E"
"EE" "57" 700 TRUE 23 "E" "E"
"DD" "25" 833 TRUE 23 "D" "D"
"DD" "38" 706 TRUE 23 "D" "D"
"DE" "67" 753 TRUE 23 "D" "E"
"EE" "2" 685 TRUE 23 "E" "E"
"EE" "56" 737 TRUE 23 "E" "E"
"ED" "3" 572 TRUE 23 "E" "D"
"DE" "16" 924 TRUE 23 "D" "E"
"EE" "17" 584 TRUE 23 "E" "E"
"ED" "8" 644 TRUE 23 "E" "D"
"DE" "61" 656 TRUE 23 "D" "E"
"ED" "4" 599 TRUE 23 "E" "D"
"ED" "99" 1000 FALSE 23 "E" "D"
"EE" "49" 647 TRUE 23 "E" "E"
"DE" "5" 565 TRUE 23 "D" "E"
"ED" "86" 690 TRUE 23 "E" "D"
"EE" "8" 702 TRUE 23 "E" "E"
"ED" "9" 662 TRUE 23 "E" "D"
"DD" "1" 714 TRUE 23 "D" "D"
"DD" "29" 706 TRUE 23 "D" "D"
"ED" "84" 852 TRUE 23 "E" "D"
"EE" "6" 764 TRUE 23 "E" "E"
"DD" "30" 681 TRUE 23 "D" "D"
"ED" "17" 581 TRUE 23 "E" "D"
"EE" "1" 448 TRUE 23 "E" "E"
"DD" "31" 537 TRUE 23 "D" "D"
"DD" "14" 532 TRUE 23 "D" "D"
"DE" "71" 578 TRUE 23 "D" "E"
"ED" "85" 667 TRUE 23 "E" "D"
"EE" "7" 822 TRUE 23 "E" "E"
"EE" "47" 736 TRUE 23 "E" "E"
"EE" "58" 722 TRUE 23 "E" "E"
"DE" "72" 851 TRUE 23 "D" "E"
"DE" "78" 795 TRUE 23 "D" "E"
"DD" "18" 622 TRUE 23 "D" "D"
"ED" "87" 1000 FALSE 23 "E" "D"
"ED" "18" 708 TRUE 23 "E" "D"
"DE" "66" 584 TRUE 23 "D" "E"
"DE" "76" 682 TRUE 23 "D" "E"
"ED" "13" 485 TRUE 23 "E" "D"
"DD" "16" 442 TRUE 23 "D" "D"
"DE" "8" 620 TRUE 23 "D" "E"
"ED" "19" 915 TRUE 23 "E" "D"
"DD" "7" 483 TRUE 23 "D" "D"
"DE" "6" 610 TRUE 23 "D" "E"
"DD" "9" 444 TRUE 23 "D" "D"
"ED" "97" 770 TRUE 23 "E" "D"
"EE" "15" 580 TRUE 23 "E" "E"
"ED" "100" 657 TRUE 23 "E" "D"
"EE" "43" 1000 FALSE 23 "E" "E"
"EE" "51" 789 TRUE 23 "E" "E"
"DE" "63" 620 TRUE 23 "D" "E"
"ED" "14" 498 TRUE 23 "E" "D"
"DD" "26" 676 FALSE 23 "D" "D"
"EE" "16" 811 TRUE 23 "E" "E"
"DE" "7" 619 TRUE 23 "D" "E"
"ED" "82" 659 TRUE 23 "E" "D"
"DE" "68" 841 TRUE 23 "D" "E"
"DE" "69" 675 TRUE 23 "D" "E"
"ED" "15" 525 TRUE 23 "E" "D"
"DE" "75" 754 TRUE 23 "D" "E"
"DE" "12" 701 TRUE 23 "D" "E"
"DD" "37" 641 TRUE 23 "D" "D"
"ED" "98" 763 TRUE 23 "E" "D"
"ED" "20" 541 TRUE 23 "E" "D"
"ED" "5" 714 TRUE 23 "E" "D"
"DD" "34" 1000 FALSE 23 "D" "D"
"DD" "10" 621 TRUE 23 "D" "D"
"DD" "23" 762 TRUE 23 "D" "D"
"ED" "92" 683 TRUE 23 "E" "D"
"ED" "83" 684 TRUE 23 "E" "D"
"EE" "60" 716 TRUE 23 "E" "E"
"ED" "94" 579 TRUE 23 "E" "D"
"EE" "45" 826 TRUE 23 "E" "E"
"EE" "46" 625 TRUE 23 "E" "E"
"EE" "59" 697 TRUE 23 "E" "E"
"EE" "13" 644 TRUE 23 "E" "E"
"DD" "35" 625 TRUE 23 "D" "D"
"DD" "33" 592 TRUE 23 "D" "D"
"DE" "64" 579 FALSE 23 "D" "E"
"DE" "74" 681 TRUE 23 "D" "E"
"DE" "62" 578 TRUE 23 "D" "E"
"DD" "40" 619 TRUE 23 "D" "D"
"EE" "10" 707 TRUE 23 "E" "E"
"EE" "5" 555 TRUE 23 "E" "E"
"ED" "81" 585 TRUE 23 "E" "D"
"ED" "12" 509 TRUE 23 "E" "D"
"DE" "15" 515 TRUE 23 "D" "E"
"DE" "20" 700 TRUE 23 "D" "E"
"DE" "80" 616 TRUE 23 "D" "E"
"DD" "27" 571 TRUE 23 "D" "D"
"DD" "24" 483 TRUE 23 "D" "D"
"ED" "10" 403 TRUE 23 "E" "D"
"EE" "14" 587 TRUE 23 "E" "E"
"EE" "11" 541 TRUE 23 "E" "E"
"DD" "5" 563 TRUE 23 "D" "D"
"ED" "88" 561 TRUE 23 "E" "D"
"EE" "9" 701 TRUE 23 "E" "E"
"DE" "4" 612 TRUE 23 "D" "E"
"DE" "70" 778 TRUE 23 "D" "E"
"ED" "95" 643 TRUE 23 "E" "D"
"DD" "13" 467 TRUE 23 "D" "D"
"DE" "1" 626 TRUE 23 "D" "E"
"DD" "39" 609 TRUE 23 "D" "D"
"DE" "17" 611 TRUE 23 "D" "E"
"DD" "2" 467 TRUE 23 "D" "D"
"ED" "89" 530 TRUE 23 "E" "D"
"DE" "18" 516 TRUE 23 "D" "E"
"EE" "19" 640 FALSE 23 "E" "E"
"DD" "21" 667 TRUE 23 "D" "D"
"EE" "50" 859 TRUE 23 "E" "E"
"DE" "2" 580 TRUE 23 "D" "E"
"DD" "19" 730 TRUE 23 "D" "D"
"DD" "8" 531 TRUE 23 "D" "D"
"DD" "11" 684 TRUE 23 "D" "D"
"DD" "28" 582 TRUE 23 "D" "D"
"ED" "1" 435 TRUE 23 "E" "D"
"DE" "19" 619 TRUE 23 "D" "E"
"DD" "22" 612 TRUE 23 "D" "D"
"ED" "7" 540 TRUE 23 "E" "D"
"DD" "20" 520 TRUE 23 "D" "D"
"ED" "16" 482 TRUE 23 "E" "D"
"DD" "6" 499 TRUE 23 "D" "D"
"EE" "20" 491 TRUE 23 "E" "E"
"DD" "32" 611 TRUE 23 "D" "D"
"EE" "53" 682 TRUE 23 "E" "E"
"EE" "44" 731 TRUE 23 "E" "E"
"DD" "17" 635 TRUE 23 "D" "D"
"EE" "12" 516 TRUE 23 "E" "E"
"DD" "15" 417 TRUE 23 "D" "D"
"ED" "96" 610 TRUE 23 "E" "D"
"ED" "90" 554 TRUE 23 "E" "D"
"DE" "13" 413 TRUE 23 "D" "E"
"ED" "2" 419 TRUE 23 "E" "D"
"ED" "11" 484 TRUE 23 "E" "D"
"EE" "48" 625 TRUE 23 "E" "E"
"DE" "3" 445 TRUE 23 "D" "E"
"ED" "91" 600 TRUE 23 "E" "D"
"DD" "12" 398 TRUE 23 "D" "D"
"DD" "4" 387 TRUE 23 "D" "D"
"DD" "32" 599 TRUE 24 "D" "D"
"EE" "41" 914 TRUE 24 "E" "E"
"DE" "72" 762 TRUE 24 "D" "E"
"ED" "7" 526 TRUE 24 "E" "D"
"DE" "78" 464 TRUE 24 "D" "E"
"DE" "3" 667 TRUE 24 "D" "E"
"DE" "17" 619 TRUE 24 "D" "E"
"EE" "6" 993 FALSE 24 "E" "E"
"EE" "7" 879 TRUE 24 "E" "E"
"ED" "11" 518 TRUE 24 "E" "D"
"DD" "36" 943 TRUE 24 "D" "D"
"EE" "5" 570 TRUE 24 "E" "E"
"EE" "55" 805 FALSE 24 "E" "E"
"DE" "7" 787 TRUE 24 "D" "E"
"DE" "61" 703 TRUE 24 "D" "E"
"DD" "35" 871 TRUE 24 "D" "D"
"EE" "11" 489 TRUE 24 "E" "E"
"DE" "73" 719 TRUE 24 "D" "E"
"DD" "10" 526 TRUE 24 "D" "D"
"ED" "19" 646 TRUE 24 "E" "D"
"ED" "3" 628 TRUE 24 "E" "D"
"EE" "12" 950 TRUE 24 "E" "E"
"DE" "15" 586 TRUE 24 "D" "E"
"ED" "94" 760 TRUE 24 "E" "D"
"DE" "10" 639 TRUE 24 "D" "E"
"DD" "13" 614 TRUE 24 "D" "D"
"DE" "2" 869 TRUE 24 "D" "E"
"DD" "39" 873 TRUE 24 "D" "D"
"DE" "65" 843 TRUE 24 "D" "E"
"DD" "4" 477 TRUE 24 "D" "D"
"DD" "28" 739 TRUE 24 "D" "D"
"ED" "81" 1000 FALSE 24 "E" "D"
"EE" "52" 713 TRUE 24 "E" "E"
"EE" "43" 699 TRUE 24 "E" "E"
"DE" "14" 682 TRUE 24 "D" "E"
"DD" "5" 497 TRUE 24 "D" "D"
"DD" "29" 775 TRUE 24 "D" "D"
"ED" "84" 953 TRUE 24 "E" "D"
"ED" "4" 540 TRUE 24 "E" "D"
"DD" "20" 495 TRUE 24 "D" "D"
"DE" "6" 733 TRUE 24 "D" "E"
"ED" "10" 426 TRUE 24 "E" "D"
"DE" "66" 573 TRUE 24 "D" "E"
"DD" "17" 464 TRUE 24 "D" "D"
"EE" "47" 581 TRUE 24 "E" "E"
"DD" "31" 584 TRUE 24 "D" "D"
"ED" "98" 912 TRUE 24 "E" "D"
"ED" "16" 539 TRUE 24 "E" "D"
"DD" "14" 593 TRUE 24 "D" "D"
"DE" "74" 644 TRUE 24 "D" "E"
"ED" "5" 630 TRUE 24 "E" "D"
"EE" "1" 684 TRUE 24 "E" "E"
"EE" "60" 640 TRUE 24 "E" "E"
"ED" "91" 667 TRUE 24 "E" "D"
"ED" "82" 780 TRUE 24 "E" "D"
"DD" "21" 657 TRUE 24 "D" "D"
"ED" "90" 652 TRUE 24 "E" "D"
"EE" "19" 632 FALSE 24 "E" "E"
"ED" "99" 859 TRUE 24 "E" "D"
"ED" "86" 682 TRUE 24 "E" "D"
"EE" "45" 1000 FALSE 24 "E" "E"
"EE" "4" 606 TRUE 24 "E" "E"
"DE" "80" 511 TRUE 24 "D" "E"
"DE" "9" 906 TRUE 24 "D" "E"
"DD" "24" 759 TRUE 24 "D" "D"
"DD" "27" 543 TRUE 24 "D" "D"
"DE" "77" 555 TRUE 24 "D" "E"
"EE" "49" 520 TRUE 24 "E" "E"
"ED" "14" 486 TRUE 24 "E" "D"
"ED" "89" 508 TRUE 24 "E" "D"
"DE" "62" 502 TRUE 24 "D" "E"
"DD" "38" 568 TRUE 24 "D" "D"
"ED" "100" 732 TRUE 24 "E" "D"
"EE" "53" 682 TRUE 24 "E" "E"
"DE" "12" 576 TRUE 24 "D" "E"
"DE" "63" 533 TRUE 24 "D" "E"
"DD" "26" 625 TRUE 24 "D" "D"
"DE" "13" 616 TRUE 24 "D" "E"
"ED" "88" 559 TRUE 24 "E" "D"
"DE" "68" 665 TRUE 24 "D" "E"
"DD" "2" 791 TRUE 24 "D" "D"
"DE" "75" 652 TRUE 24 "D" "E"
"EE" "3" 540 TRUE 24 "E" "E"
"ED" "9" 470 TRUE 24 "E" "D"
"ED" "12" 493 FALSE 24 "E" "D"
"DE" "11" 539 TRUE 24 "D" "E"
"DE" "19" 537 TRUE 24 "D" "E"
"ED" "13" 794 TRUE 24 "E" "D"
"ED" "92" 869 TRUE 24 "E" "D"
"DD" "25" 657 TRUE 24 "D" "D"
"ED" "8" 577 FALSE 24 "E" "D"
"DE" "76" 674 TRUE 24 "D" "E"
"DE" "8" 767 FALSE 24 "D" "E"
"EE" "58" 834 TRUE 24 "E" "E"
"DD" "8" 569 TRUE 24 "D" "D"
"DD" "12" 448 TRUE 24 "D" "D"
"ED" "18" 443 TRUE 24 "E" "D"
"EE" "50" 936 TRUE 24 "E" "E"
"ED" "17" 465 TRUE 24 "E" "D"
"ED" "85" 842 TRUE 24 "E" "D"
"EE" "44" 704 TRUE 24 "E" "E"
"DD" "34" 752 TRUE 24 "D" "D"
"ED" "97" 494 FALSE 24 "E" "D"
"DE" "4" 530 TRUE 24 "D" "E"
"DE" "67" 750 TRUE 24 "D" "E"
"DD" "30" 672 TRUE 24 "D" "D"
"DD" "40" 547 TRUE 24 "D" "D"
"EE" "46" 614 TRUE 24 "E" "E"
"DE" "1" 697 TRUE 24 "D" "E"
"DD" "15" 420 TRUE 24 "D" "D"
"EE" "42" 620 TRUE 24 "E" "E"
"EE" "13" 472 TRUE 24 "E" "E"
"EE" "17" 576 TRUE 24 "E" "E"
"ED" "6" 632 FALSE 24 "E" "D"
"DE" "64" 901 TRUE 24 "D" "E"
"DD" "22" 627 TRUE 24 "D" "D"
"ED" "20" 567 TRUE 24 "E" "D"
"EE" "56" 633 TRUE 24 "E" "E"
"EE" "16" 694 TRUE 24 "E" "E"
"ED" "96" 756 TRUE 24 "E" "D"
"DE" "79" 627 TRUE 24 "D" "E"
"DE" "20" 810 TRUE 24 "D" "E"
"ED" "83" 567 TRUE 24 "E" "D"
"DD" "9" 426 TRUE 24 "D" "D"
"DD" "1" 531 TRUE 24 "D" "D"
"EE" "2" 732 TRUE 24 "E" "E"
"ED" "1" 393 TRUE 24 "E" "D"
"EE" "15" 455 TRUE 24 "E" "E"
"ED" "87" 658 TRUE 24 "E" "D"
"DD" "3" 464 TRUE 24 "D" "D"
"EE" "54" 770 TRUE 24 "E" "E"
"EE" "48" 816 TRUE 24 "E" "E"
"ED" "2" 748 FALSE 24 "E" "D"
"DE" "69" 669 TRUE 24 "D" "E"
"EE" "18" 594 TRUE 24 "E" "E"
"DD" "23" 703 TRUE 24 "D" "D"
"DD" "18" 558 TRUE 24 "D" "D"
"EE" "8" 512 FALSE 24 "E" "E"
"DE" "16" 692 TRUE 24 "D" "E"
"DE" "5" 472 TRUE 24 "D" "E"
"DD" "11" 517 TRUE 24 "D" "D"
"DD" "6" 446 TRUE 24 "D" "D"
"EE" "9" 414 TRUE 24 "E" "E"
"DD" "19" 505 TRUE 24 "D" "D"
"DD" "7" 521 TRUE 24 "D" "D"
"EE" "57" 604 TRUE 24 "E" "E"
"EE" "59" 976 TRUE 24 "E" "E"
"EE" "14" 545 TRUE 24 "E" "E"
"ED" "15" 443 TRUE 24 "E" "D"
"EE" "10" 381 TRUE 24 "E" "E"
"DD" "37" 521 TRUE 24 "D" "D"
"DD" "33" 541 TRUE 24 "D" "D"
"DD" "16" 402 TRUE 24 "D" "D"
"ED" "95" 525 TRUE 24 "E" "D"
"DE" "18" 671 TRUE 24 "D" "E"
"ED" "93" 603 TRUE 24 "E" "D"
"EE" "51" 624 TRUE 24 "E" "E"
"DE" "71" 461 TRUE 24 "D" "E"
"DE" "70" 584 TRUE 24 "D" "E"
"EE" "20" 415 TRUE 24 "E" "E"
"DD" "23" 612 TRUE 25 "D" "D"
"DE" "70" 533 TRUE 25 "D" "E"
"DE" "63" 500 TRUE 25 "D" "E"
"DE" "79" 651 TRUE 25 "D" "E"
"DE" "62" 788 FALSE 25 "D" "E"
"DD" "31" 634 TRUE 25 "D" "D"
"EE" "49" 699 TRUE 25 "E" "E"
"ED" "20" 534 TRUE 25 "E" "D"
"EE" "45" 811 TRUE 25 "E" "E"
"ED" "91" 627 TRUE 25 "E" "D"
"DD" "33" 866 TRUE 25 "D" "D"
"EE" "3" 615 TRUE 25 "E" "E"
"ED" "5" 564 TRUE 25 "E" "D"
"EE" "44" 610 TRUE 25 "E" "E"
"DD" "20" 588 TRUE 25 "D" "D"
"ED" "94" 834 TRUE 25 "E" "D"
"ED" "11" 534 TRUE 25 "E" "D"
"DE" "61" 481 TRUE 25 "D" "E"
"EE" "48" 620 TRUE 25 "E" "E"
"ED" "99" 523 TRUE 25 "E" "D"
"DD" "5" 478 TRUE 25 "D" "D"
"DD" "13" 505 TRUE 25 "D" "D"
"ED" "96" 651 TRUE 25 "E" "D"
"ED" "90" 596 TRUE 25 "E" "D"
"EE" "47" 542 TRUE 25 "E" "E"
"EE" "1" 532 TRUE 25 "E" "E"
"ED" "83" 586 TRUE 25 "E" "D"
"ED" "8" 533 TRUE 25 "E" "D"
"DE" "64" 585 TRUE 25 "D" "E"
"DD" "22" 756 TRUE 25 "D" "D"
"DE" "77" 516 TRUE 25 "D" "E"
"DE" "8" 638 TRUE 25 "D" "E"
"ED" "10" 549 TRUE 25 "E" "D"
"DE" "66" 675 TRUE 25 "D" "E"
"DD" "18" 493 TRUE 25 "D" "D"
"DE" "72" 643 TRUE 25 "D" "E"
"DE" "75" 602 TRUE 25 "D" "E"
"DD" "26" 581 TRUE 25 "D" "D"
"DE" "1" 677 TRUE 25 "D" "E"
"EE" "15" 547 FALSE 25 "E" "E"
"EE" "11" 528 TRUE 25 "E" "E"
"ED" "1" 506 TRUE 25 "E" "D"
"EE" "5" 444 TRUE 25 "E" "E"
"DE" "78" 564 TRUE 25 "D" "E"
"DE" "80" 571 TRUE 25 "D" "E"
"ED" "13" 478 TRUE 25 "E" "D"
"DE" "68" 554 TRUE 25 "D" "E"
"EE" "6" 517 TRUE 25 "E" "E"
"EE" "50" 634 TRUE 25 "E" "E"
"DE" "10" 519 TRUE 25 "D" "E"
"ED" "100" 969 TRUE 25 "E" "D"
"EE" "56" 675 TRUE 25 "E" "E"
"ED" "19" 493 TRUE 25 "E" "D"
"DD" "14" 451 TRUE 25 "D" "D"
"DE" "4" 614 TRUE 25 "D" "E"
"EE" "53" 633 TRUE 25 "E" "E"
"DE" "13" 461 TRUE 25 "D" "E"
"EE" "17" 523 TRUE 25 "E" "E"
"DD" "19" 441 TRUE 25 "D" "D"
"ED" "18" 429 TRUE 25 "E" "D"
"DE" "65" 610 TRUE 25 "D" "E"
"DD" "17" 429 TRUE 25 "D" "D"
"DE" "73" 642 TRUE 25 "D" "E"
"ED" "9" 494 TRUE 25 "E" "D"
"EE" "14" 547 TRUE 25 "E" "E"
"DD" "34" 576 TRUE 25 "D" "D"
"EE" "60" 588 TRUE 25 "E" "E"
"EE" "43" 708 FALSE 25 "E" "E"
"DD" "27" 803 TRUE 25 "D" "D"
"DD" "32" 581 TRUE 25 "D" "D"
"DD" "36" 612 TRUE 25 "D" "D"
"EE" "46" 610 TRUE 25 "E" "E"
"DD" "28" 740 TRUE 25 "D" "D"
"DE" "74" 605 TRUE 25 "D" "E"
"DE" "20" 620 TRUE 25 "D" "E"
"ED" "4" 445 TRUE 25 "E" "D"
"DE" "12" 459 TRUE 25 "D" "E"
"EE" "58" 585 TRUE 25 "E" "E"
"EE" "57" 662 FALSE 25 "E" "E"
"DD" "10" 654 TRUE 25 "D" "D"
"ED" "3" 449 TRUE 25 "E" "D"
"DD" "7" 515 TRUE 25 "D" "D"
"DD" "6" 636 TRUE 25 "D" "D"
"DD" "16" 514 TRUE 25 "D" "D"
"ED" "85" 707 TRUE 25 "E" "D"
"ED" "82" 604 TRUE 25 "E" "D"
"ED" "95" 611 TRUE 25 "E" "D"
"DE" "2" 658 FALSE 25 "D" "E"
"DD" "11" 541 TRUE 25 "D" "D"
"EE" "12" 507 TRUE 25 "E" "E"
"DD" "35" 602 TRUE 25 "D" "D"
"ED" "88" 618 TRUE 25 "E" "D"
"ED" "98" 692 TRUE 25 "E" "D"
"DD" "4" 462 TRUE 25 "D" "D"
"DD" "24" 659 TRUE 25 "D" "D"
"DD" "1" 469 TRUE 25 "D" "D"
"EE" "54" 507 TRUE 25 "E" "E"
"EE" "41" 746 TRUE 25 "E" "E"
"DE" "11" 511 TRUE 25 "D" "E"
"ED" "14" 456 TRUE 25 "E" "D"
"ED" "17" 472 TRUE 25 "E" "D"
"EE" "7" 469 TRUE 25 "E" "E"
"DE" "15" 491 TRUE 25 "D" "E"
"DE" "76" 522 TRUE 25 "D" "E"
"EE" "8" 616 TRUE 25 "E" "E"
"ED" "6" 443 TRUE 25 "E" "D"
"DE" "5" 429 TRUE 25 "D" "E"
"EE" "55" 937 TRUE 25 "E" "E"
"ED" "16" 517 TRUE 25 "E" "D"
"ED" "12" 460 TRUE 25 "E" "D"
"DD" "21" 500 TRUE 25 "D" "D"
"DE" "9" 589 TRUE 25 "D" "E"
"EE" "19" 452 TRUE 25 "E" "E"
"EE" "20" 491 TRUE 25 "E" "E"
"EE" "10" 484 TRUE 25 "E" "E"
"ED" "84" 608 TRUE 25 "E" "D"
"DE" "6" 677 TRUE 25 "D" "E"
"DE" "19" 664 FALSE 25 "D" "E"
"ED" "97" 724 TRUE 25 "E" "D"
"DD" "37" 619 TRUE 25 "D" "D"
"DE" "67" 542 TRUE 25 "D" "E"
"DE" "3" 459 TRUE 25 "D" "E"
"EE" "52" 602 TRUE 25 "E" "E"
"ED" "7" 444 TRUE 25 "E" "D"
"EE" "51" 641 TRUE 25 "E" "E"
"ED" "92" 539 TRUE 25 "E" "D"
"DE" "18" 466 FALSE 25 "D" "E"
"ED" "81" 562 TRUE 25 "E" "D"
"DD" "8" 542 TRUE 25 "D" "D"
"DE" "69" 538 TRUE 25 "D" "E"
"DD" "39" 532 TRUE 25 "D" "D"
"DD" "25" 579 TRUE 25 "D" "D"
"DE" "17" 566 TRUE 25 "D" "E"
"DD" "2" 443 TRUE 25 "D" "D"
"ED" "93" 611 TRUE 25 "E" "D"
"EE" "2" 502 TRUE 25 "E" "E"
"EE" "42" 554 TRUE 25 "E" "E"
"DD" "9" 421 TRUE 25 "D" "D"
"EE" "13" 476 TRUE 25 "E" "E"
"EE" "18" 483 TRUE 25 "E" "E"
"ED" "86" 595 TRUE 25 "E" "D"
"DE" "16" 548 FALSE 25 "D" "E"
"DE" "71" 532 TRUE 25 "D" "E"
"EE" "4" 622 TRUE 25 "E" "E"
"DE" "14" 581 TRUE 25 "D" "E"
"ED" "15" 435 TRUE 25 "E" "D"
"DD" "3" 371 TRUE 25 "D" "D"
"EE" "9" 452 TRUE 25 "E" "E"
"DD" "12" 413 TRUE 25 "D" "D"
"DD" "30" 583 TRUE 25 "D" "D"
"DD" "40" 639 FALSE 25 "D" "D"
"EE" "59" 775 TRUE 25 "E" "E"
"EE" "16" 630 TRUE 25 "E" "E"
"DD" "15" 467 TRUE 25 "D" "D"
"DD" "29" 587 TRUE 25 "D" "D"
"DE" "7" 495 TRUE 25 "D" "E"
"ED" "89" 578 TRUE 25 "E" "D"
"DD" "38" 529 TRUE 25 "D" "D"
"ED" "2" 485 TRUE 25 "E" "D"
"ED" "87" 529 TRUE 25 "E" "D"
"ED" "10" 433 TRUE 26 "E" "D"
"DE" "64" 746 TRUE 26 "D" "E"
"DD" "32" 487 FALSE 26 "D" "D"
"DD" "8" 490 TRUE 26 "D" "D"
"EE" "17" 575 TRUE 26 "E" "E"
"EE" "20" 615 TRUE 26 "E" "E"
"ED" "3" 409 TRUE 26 "E" "D"
"DE" "11" 561 TRUE 26 "D" "E"
"ED" "12" 417 TRUE 26 "E" "D"
"DD" "11" 461 TRUE 26 "D" "D"
"DE" "79" 698 TRUE 26 "D" "E"
"DE" "71" 633 TRUE 26 "D" "E"
"DE" "16" 577 TRUE 26 "D" "E"
"EE" "45" 895 TRUE 26 "E" "E"
"EE" "19" 866 FALSE 26 "E" "E"
"ED" "13" 523 TRUE 26 "E" "D"
"ED" "4" 378 TRUE 26 "E" "D"
"DD" "5" 386 TRUE 26 "D" "D"
"ED" "88" 724 TRUE 26 "E" "D"
"DE" "62" 624 TRUE 26 "D" "E"
"EE" "47" 686 TRUE 26 "E" "E"
"EE" "2" 788 TRUE 26 "E" "E"
"ED" "7" 454 TRUE 26 "E" "D"
"DE" "78" 627 TRUE 26 "D" "E"
"DD" "16" 450 TRUE 26 "D" "D"
"DD" "10" 427 TRUE 26 "D" "D"
"DE" "6" 511 FALSE 26 "D" "E"
"DD" "15" 341 TRUE 26 "D" "D"
"ED" "85" 1000 FALSE 26 "E" "D"
"DE" "73" 451 TRUE 26 "D" "E"
"DE" "18" 368 TRUE 26 "D" "E"
"DD" "36" 609 FALSE 26 "D" "D"
"DD" "21" 571 TRUE 26 "D" "D"
"DD" "2" 440 TRUE 26 "D" "D"
"DD" "31" 506 TRUE 26 "D" "D"
"ED" "5" 417 TRUE 26 "E" "D"
"ED" "9" 460 TRUE 26 "E" "D"
"EE" "50" 643 TRUE 26 "E" "E"
"DE" "9" 657 TRUE 26 "D" "E"
"ED" "95" 659 TRUE 26 "E" "D"
"DD" "35" 1000 FALSE 26 "D" "D"
"ED" "8" 366 TRUE 26 "E" "D"
"EE" "12" 392 TRUE 26 "E" "E"
"DD" "1" 529 TRUE 26 "D" "D"
"DE" "67" 572 TRUE 26 "D" "E"
"DD" "28" 387 FALSE 26 "D" "D"
"DE" "13" 539 TRUE 26 "D" "E"
"DD" "34" 742 TRUE 26 "D" "D"
"EE" "14" 548 TRUE 26 "E" "E"
"EE" "7" 412 TRUE 26 "E" "E"
"EE" "3" 383 TRUE 26 "E" "E"
"DE" "66" 819 TRUE 26 "D" "E"
"ED" "15" 400 TRUE 26 "E" "D"
"ED" "6" 564 TRUE 26 "E" "D"
"DE" "19" 835 FALSE 26 "D" "E"
"DE" "65" 754 TRUE 26 "D" "E"
"DE" "3" 344 TRUE 26 "D" "E"
"ED" "16" 392 TRUE 26 "E" "D"
"ED" "14" 380 TRUE 26 "E" "D"
"DD" "40" 624 TRUE 26 "D" "D"
"EE" "58" 610 TRUE 26 "E" "E"
"EE" "1" 398 TRUE 26 "E" "E"
